location_id,year,sitc_eci,hs_eci,growth_proj,sitc_eci_rank,hs_eci_rank,code
236,2020,-1.2847201000000001,-1.0561445,1.18,122,113,VEN
236,2021,-1.2844517,-0.94211847,1.18,123,106,VEN
239,1995,-0.91815513,-1.0462068000000002,NA,107,111,VNM
239,1996,-0.80995685,-0.9336473,NA,103,108,VNM
239,1997,-0.67516035,-0.93383956,NA,96,107,VNM
239,1998,-0.79417074,-0.93954706,NA,105,107,VNM
239,1999,-0.70313436,-0.9824944999999999,NA,99,109,VNM
239,2000,-0.58900934,-0.84931064,NA,93,106,VNM
239,2001,-0.53397787,-0.66921324,NA,86,92,VNM
239,2002,-0.44170666,-0.5896655,NA,81,91,VNM
239,2003,-0.59029347,-0.633985,NA,90,95,VNM
239,2004,-0.46875453,-0.52705556,4.25,84,88,VNM
239,2005,-0.4963153,-0.6736185,4.16,88,96,VNM
239,2006,-0.08940447,-0.34277928,4.41,64,81,VNM
239,2007,-0.10253226,-0.3356134,4.63,67,80,VNM
239,2008,-0.041489985,-0.20708345,4.7,63,71,VNM
239,2009,-0.107678205,-0.27396,4.51,68,79,VNM
239,2010,-0.09613513,-0.24660523,4.64,70,74,VNM
239,2011,0.056153767,-0.18445294,4.87,57,71,VNM
239,2012,0.075500295,0.012364933,4.75,59,66,VNM
239,2013,0.009263904,-0.11426889,4.75,62,69,VNM
239,2014,0.13576183,-0.023765229,4.75,54,63,VNM
239,2015,-0.055202235,-0.17108916,5.3,64,69,VNM
239,2016,0.04821414,-0.10217892,5.89,57,65,VNM
239,2017,-0.0065493328,-0.009818937,6.05,60,62,VNM
239,2018,0.11184774,0.0030691915000000004,6.2,54,60,VNM
239,2019,0.016734053999999998,-0.06418001,6.19,59,66,VNM
239,2020,0.040417735,-0.02657045,5.56,57,64,VNM
239,2021,0.036365185,0.07713485,5.56,61,57,VNM
243,1995,-1.4161747,-1.3023459,NA,124,119,YEM
243,1996,-1.3949999,-1.3045563999999998,NA,125,118,YEM
243,1997,-1.6654841,-1.7204133000000001,NA,125,128,YEM
243,1998,-1.6262324,-1.4586825,NA,124,121,YEM
243,1999,-1.7585431,-1.7464471000000001,NA,127,126,YEM
243,2000,-1.6733,-1.7446202000000002,NA,129,129,YEM
243,2001,-1.658584,-1.465154,NA,130,125,YEM
243,2002,-1.4476366000000003,-1.2330065000000001,NA,128,120,YEM
243,2003,-1.5248051999999999,-1.4535844,NA,127,126,YEM
243,2004,-1.2982271,-1.15115,4.48,126,118,YEM
243,2005,-1.1703723999999998,-1.2142673000000002,4.32,121,118,YEM
243,2006,-1.0705591,-1.0407111999999998,4.32,119,116,YEM
243,2007,-1.4382639,-1.2624605,4.24,124,122,YEM
243,2008,-1.1073680000000001,-1.2274953000000002,4.38,118,122,YEM
243,2009,-1.1015198,-0.8454261999999999,4.6,117,103,YEM
243,2010,-1.3028214,-1.3608506,4.42,124,123,YEM
243,2011,-1.0251215,-1.4412701,4.75,114,129,YEM
243,2012,-1.1808836,-1.2772163,4.88,119,121,YEM
243,2013,-1.2788694999999999,-1.2526053999999998,4.64,122,122,YEM
243,2014,-1.1784923999999999,-1.2829188,4.23,117,121,YEM
243,2015,-0.8070801,-1.048632,3.89,104,112,YEM
243,2016,-0.9913596,-1.2326754,4.87,112,124,YEM
243,2017,-1.1364372,-1.3975941,3.34,122,127,YEM
243,2018,-1.260844,-1.3332901000000001,3.21,124,123,YEM
243,2019,-1.266958,-1.4799143,2.98,122,130,YEM
243,2020,-0.9279782,-1.1273097,2.84,110,118,YEM
243,2021,-0.8258979999999999,-1.2499040000000001,2.84,104,123,YEM
246,1995,0.30523005,0.46811205,NA,47,35,ZAF
246,1996,0.2771715,0.45659279999999997,NA,45,41,ZAF
246,1997,0.2938115,0.50179183,NA,48,34,ZAF
246,1998,0.34479782,0.57395786,NA,43,33,ZAF
246,1999,0.23823984,0.54317075,NA,47,35,ZAF
246,2000,0.30473855,0.53075314,NA,44,37,ZAF
246,2001,0.24983350000000001,0.35684237,NA,49,47,ZAF
246,2002,0.32760525,0.39594284,NA,46,42,ZAF
246,2003,0.36801648,0.47798675,NA,40,39,ZAF
246,2004,0.2959972,0.46027872,3.86,48,41,ZAF
246,2005,0.24420087,0.48446363,3.8,48,42,ZAF
246,2006,0.18316970000000002,0.37964532,3.62,54,47,ZAF
246,2007,0.10604216,0.34979245,3.22,58,52,ZAF
246,2008,0.13305542,0.2255151,3.09,56,57,ZAF
246,2009,0.12679169,0.31645209999999996,3.26,58,50,ZAF
246,2010,0.15381323,0.32732573,3.2,56,50,ZAF
246,2011,-0.041061602999999995,0.24179222,2.98,65,52,ZAF
246,2012,0.065100685,0.28406948,3.36,60,51,ZAF
246,2013,0.116241254,0.38028407,3.47,55,47,ZAF
246,2014,0.1564145,0.28292707,3.7,51,49,ZAF
246,2015,0.09392112,0.24944662,4.75,55,50,ZAF
246,2016,-0.029618138,0.18739597,4.91,62,54,ZAF
246,2017,-0.048667863,0.20659974,2.6,62,55,ZAF
246,2018,-0.053311042,0.15872176,2.61,63,53,ZAF
246,2019,0.018764094,0.14226314,3,58,54,ZAF
246,2020,-0.17609,0.016579706,2.23,73,63,ZAF
246,2021,-0.14771828,0.007635393000000001,2.23,68,60,ZAF
247,1995,-0.6006279999999999,-0.21476263,NA,91,70,ZMB
247,1996,-0.5863399,-0.34095642,NA,92,79,ZMB
247,1997,-0.8659306,-0.62182975,NA,105,93,ZMB
247,1998,-0.5521012,-0.38312572,NA,91,81,ZMB
247,1999,-0.45295352,-0.38844603,NA,83,83,ZMB
247,2000,-0.6563062,-0.7618767,NA,94,101,ZMB
247,2001,-0.8878798000000001,-0.7311935,NA,108,99,ZMB
247,2002,-0.8402582000000001,-0.6546859,NA,105,95,ZMB
247,2003,-0.9385408000000002,-0.6781488,NA,112,98,ZMB
247,2004,-0.8752478000000001,-0.9972194,5.27,105,111,ZMB
247,2005,-0.87126565,-0.8542337999999999,5.09,106,104,ZMB
247,2006,-0.8819044,-0.53070045,4.99,108,95,ZMB
247,2007,-0.49504206,-0.5228377000000001,5.54,92,88,ZMB
247,2008,-0.87349224,-0.7984889000000001,4.94,107,103,ZMB
247,2009,-0.91173226,-0.64239055,5.05,107,95,ZMB
247,2010,-0.7863675,-0.65068597,5.17,105,98,ZMB
247,2011,-0.74631274,-0.75990033,5.34,102,98,ZMB
247,2012,-0.35651806,-0.40962246,5.56,81,82,ZMB
247,2013,-0.29319248,-0.38212878,5.76,75,80,ZMB
247,2014,-0.5061712,-0.6640889,5.55,86,98,ZMB
247,2015,-0.68152,-0.44792032,4.72,96,82,ZMB
247,2016,-0.93083483,-0.6324365,4.01,103,90,ZMB
247,2017,-0.7630663000000001,-0.8594290000000001,3.2,99,102,ZMB
247,2018,-0.8302510000000001,-0.7360642,4.06,105,99,ZMB
247,2019,-0.8602903000000001,-0.648225,4.06,104,92,ZMB
247,2020,-0.9059128000000001,-0.94102097,3.7,109,104,ZMB
247,2021,-0.84021735,-0.8896037,3.7,105,103,ZMB
248,1995,-0.11873079,-0.0547534,NA,64,65,ZWE
248,1996,-0.46458990000000006,-0.39376869999999997,NA,83,81,ZWE
248,1997,-0.53286105,-0.36357358,NA,83,80,ZWE
248,1998,-0.5156966,-0.49939376,NA,88,89,ZWE
248,1999,-0.37808117,-0.32053328,NA,78,78,ZWE
248,2000,-0.43871865,-0.45400482,NA,83,82,ZWE
248,2001,-0.66315526,-0.6321835,NA,96,90,ZWE
248,2002,-0.36032954,-0.30948266,NA,77,76,ZWE
248,2003,-0.2534526,-0.3665394,NA,76,84,ZWE
248,2004,-0.44064823,-0.56059307,5.49,83,90,ZWE
248,2005,-0.45493224,-0.55926555,5.54,86,93,ZWE
248,2006,-0.35447666,-0.41825464,5.48,81,85,ZWE
248,2007,-0.39417812,-0.5271405,5.46,83,89,ZWE
248,2008,-0.428246,-0.37799233,5.72,86,84,ZWE
248,2009,-0.6284954,-0.68682194,5.14,94,98,ZWE
248,2010,-0.7674834,-0.86990917,5.02,102,108,ZWE
248,2011,-0.7195873,-0.8586621999999999,4.92,100,104,ZWE
248,2012,-0.81279635,-0.80250984,4.76,106,104,ZWE
248,2013,-0.84196794,-0.82870233,5.08,107,102,ZWE
248,2014,-0.73278123,-0.821369,4.93,101,104,ZWE
248,2015,-0.8370857,-0.83801657,4.73,106,103,ZWE
248,2016,-0.96017456,-1.0835318999999999,4.71,106,115,ZWE
248,2017,-1.1010343999999999,-1.101402,4.15,119,119,ZWE
248,2018,-1.0716212999999999,-1.181524,3.77,115,120,ZWE
248,2019,-0.8402195,-0.8840103000000001,4.36,101,105,ZWE
248,2020,-0.8574681000000001,-0.9637471,3.65,103,106,ZWE
248,2021,-1.0066293,-0.9881061,3.65,113,112,ZWE
